Time,Voltage
00:13:01,3.95499992370605468750
00:13:02,3.95499992370605468750
00:13:03,4.00874996185302734375
00:13:04,4.00874996185302734375
00:13:05,4.00124979019165039062
00:13:06,4.00124979019165039062
00:13:07,4.02750015258789062500
00:13:08,4.01875019073486328125
00:13:09,4.01875019073486328125
00:13:10,4.01749992370605468750
00:13:11,4.01749992370605468750
00:13:12,3.91249990463256835938
00:13:13,3.91750001907348632812
00:13:14,3.99000000953674316406
00:13:15,3.89374995231628417969
00:13:16,3.90249991416931152344
00:13:17,3.89625000953674316406
00:13:18,3.90000009536743164062
00:13:19,3.89249992370605468750
00:13:20,3.88875007629394531250
00:13:21,3.88875007629394531250
00:13:22,3.87875008583068847656
00:13:23,3.88000011444091796875
00:13:24,3.88000011444091796875
00:13:25,3.87750005722045898438
00:13:26,3.87750005722045898438
00:13:27,3.86999988555908203125
00:13:28,3.86625003814697265625
00:13:29,3.86625003814697265625
00:13:30,3.86374998092651367188
00:13:31,3.86249995231628417969
00:13:32,3.85750007629394531250
00:13:34,3.85999989509582519531
00:13:35,3.85875010490417480469
00:13:36,3.85875010490417480469
00:13:37,3.85750007629394531250
00:13:38,3.85374999046325683594
00:13:39,3.85625004768371582031
00:13:40,3.85750007629394531250
00:13:41,3.85750007629394531250
00:13:42,3.85500001907348632812
00:13:43,3.85249996185302734375
00:13:44,3.85625004768371582031
00:13:45,3.85374999046325683594
00:13:46,3.85999989509582519531
00:13:47,4.01625013351440429688
00:13:48,4.01875019073486328125
00:13:49,4.01749992370605468750
00:13:50,4.01875019073486328125
00:13:51,4.01999998092651367188
00:13:52,4.01749992370605468750
00:13:53,4.01999998092651367188
00:13:54,4.01749992370605468750
00:13:55,4.01875019073486328125
00:13:56,4.01999998092651367188
00:13:57,4.01999998092651367188
00:13:58,4.01875019073486328125
00:13:59,4.01875019073486328125
00:14:00,4.01749992370605468750
00:14:01,4.01875019073486328125
00:14:02,4.01875019073486328125
00:14:03,4.01875019073486328125
00:14:04,4.01875019073486328125
00:14:05,4.01749992370605468750
00:14:06,4.01749992370605468750
00:14:07,4.01875019073486328125
00:14:08,4.01749992370605468750
00:14:09,4.01749992370605468750
00:14:10,4.01625013351440429688
00:14:11,4.01749992370605468750
00:14:12,4.01749992370605468750
00:14:13,4.01625013351440429688
00:14:14,4.01749992370605468750
00:14:15,4.01749992370605468750
00:14:16,4.01875019073486328125
00:14:17,4.01749992370605468750
00:14:18,3.81375002861022949219
00:14:19,3.81500005722045898438
00:14:20,3.81874990463256835938
00:14:21,3.81999993324279785156
00:14:22,3.81500005722045898438
00:14:23,3.81874990463256835938
00:14:24,3.81500005722045898438
00:14:25,3.81625008583068847656
00:14:26,3.81750011444091796875
00:14:27,3.81874990463256835938
00:14:28,3.81999993324279785156
00:14:30,3.81750011444091796875
00:14:31,3.81750011444091796875
00:14:32,3.81500005722045898438
00:14:33,3.89124989509582519531
00:14:34,3.88000011444091796875
00:14:35,3.87500000000000000000
00:14:36,3.86625003814697265625
00:14:37,3.85625004768371582031
00:14:38,3.86500000953674316406
00:14:39,3.86750006675720214844
00:14:40,3.86500000953674316406
00:14:41,3.86500000953674316406
00:14:42,3.86124992370605468750
00:14:43,3.87500000000000000000
00:14:44,3.84750008583068847656
00:14:45,3.85374999046325683594
00:14:46,3.75125002861022949219
00:14:47,3.80375003814697265625
00:14:48,3.80375003814697265625
00:14:49,3.80250000953674316406
00:14:50,3.80500006675720214844
00:14:51,3.80874991416931152344
00:14:52,3.81250000000000000000
00:14:53,3.80625009536743164062
00:14:54,3.81124997138977050781
00:14:55,3.81750011444091796875
00:14:56,3.81874990463256835938
00:14:57,3.81625008583068847656
00:14:58,3.81874990463256835938
00:14:59,3.81874990463256835938
00:15:00,3.82249999046325683594
00:15:01,3.98375010490417480469
00:15:02,3.98499989509582519531
00:15:03,3.98499989509582519531
00:15:04,3.98375010490417480469
00:15:05,3.98624992370605468750
00:15:06,3.98375010490417480469
00:15:07,3.98499989509582519531
00:15:08,3.98499989509582519531
00:15:09,3.98375010490417480469
00:15:10,3.98499989509582519531
00:15:11,3.98499989509582519531
00:15:12,3.98375010490417480469
00:15:13,3.98749995231628417969
00:15:14,3.98624992370605468750
00:15:15,3.99375009536743164062
00:15:16,3.99375009536743164062
00:15:17,3.99250006675720214844
00:15:18,3.99375009536743164062
00:15:19,3.99375009536743164062
00:15:20,3.99375009536743164062
00:15:21,3.99250006675720214844
00:15:22,3.99499988555908203125
00:15:23,3.99499988555908203125
00:15:24,3.99499988555908203125
00:15:26,3.99624991416931152344
00:15:27,3.99375009536743164062
00:15:28,3.99375009536743164062
00:15:29,3.99375009536743164062
00:15:30,3.99499988555908203125
00:15:31,3.99375009536743164062
00:15:32,3.99375009536743164062
00:15:33,3.99499988555908203125
00:15:34,4.01375007629394531250
00:15:35,4.01375007629394531250
00:15:36,4.01375007629394531250
00:15:37,4.01375007629394531250
00:15:38,4.01375007629394531250
00:15:39,4.01499986648559570312
00:15:40,4.01375007629394531250
00:15:41,4.01375007629394531250
00:15:42,4.01375007629394531250
00:15:43,4.01499986648559570312
00:15:44,4.01249980926513671875
00:15:45,4.01375007629394531250
00:15:46,4.01375007629394531250
00:15:47,4.01375007629394531250
00:15:48,4.01375007629394531250
00:15:49,4.01625013351440429688
00:15:50,4.01375007629394531250
00:15:51,4.01375007629394531250
00:15:52,4.01375007629394531250
00:15:53,4.01375007629394531250
00:15:54,4.01375007629394531250
00:15:55,4.01375007629394531250
00:15:56,4.01625013351440429688
00:15:57,4.01375007629394531250
00:15:58,4.01249980926513671875
00:15:59,4.01375007629394531250
00:16:00,4.01375007629394531250
00:16:01,4.01375007629394531250
00:16:02,4.01375007629394531250
00:16:03,4.01249980926513671875
00:16:04,4.01249980926513671875
00:16:05,4.01499986648559570312
00:16:06,4.01499986648559570312
00:16:07,4.01375007629394531250
00:16:08,4.01249980926513671875
00:16:09,4.01249980926513671875
00:16:10,4.01125001907348632812
00:16:11,4.01375007629394531250
00:16:12,4.01375007629394531250
00:16:13,4.01249980926513671875
00:16:14,4.01375007629394531250
00:16:15,4.01249980926513671875
00:16:16,4.01375007629394531250
00:16:17,4.01375007629394531250
00:16:18,4.01375007629394531250
00:16:19,4.01375007629394531250
00:16:21,4.01249980926513671875
00:16:22,4.01249980926513671875
00:16:23,4.01249980926513671875
00:16:24,4.01375007629394531250
00:16:25,4.01375007629394531250
00:16:26,4.01249980926513671875
00:16:27,4.01125001907348632812
00:16:28,4.01249980926513671875
00:16:29,4.01375007629394531250
00:16:30,4.01000022888183593750
00:16:31,4.01249980926513671875
00:16:32,4.01125001907348632812
00:16:33,4.01375007629394531250
00:16:34,4.01249980926513671875
00:16:35,4.01249980926513671875
00:16:36,4.01249980926513671875
00:16:37,4.01125001907348632812
00:16:38,4.01249980926513671875
00:16:39,4.01249980926513671875
00:16:40,4.01249980926513671875
00:16:41,4.01249980926513671875
00:16:42,4.01249980926513671875
00:16:43,4.01125001907348632812
00:16:44,4.01249980926513671875
00:16:45,4.01249980926513671875
00:16:46,4.01249980926513671875
00:16:47,4.01249980926513671875
00:16:48,4.01125001907348632812
00:16:49,4.01249980926513671875
00:16:50,4.01249980926513671875
00:16:51,4.01125001907348632812
00:16:52,4.01375007629394531250
00:16:53,4.01249980926513671875
00:16:54,4.01249980926513671875
00:16:55,4.00874996185302734375
00:16:56,4.01125001907348632812
00:16:57,4.01249980926513671875
00:16:58,4.01249980926513671875
00:16:59,4.01249980926513671875
00:17:00,4.01249980926513671875
00:17:01,4.01249980926513671875
00:17:02,4.01000022888183593750
00:17:03,4.01375007629394531250
00:17:04,4.01249980926513671875
00:17:05,4.01249980926513671875
00:17:06,4.01125001907348632812
00:17:07,4.01125001907348632812
00:17:08,4.01249980926513671875
00:17:09,4.01249980926513671875
00:17:10,4.01249980926513671875
00:17:11,4.01249980926513671875
00:17:12,4.01125001907348632812
00:17:13,4.01249980926513671875
00:17:14,4.01125001907348632812
00:17:15,4.01249980926513671875
00:17:16,4.01125001907348632812
00:17:18,4.01125001907348632812
00:17:19,4.01125001907348632812
00:17:20,4.01249980926513671875
00:17:21,4.01125001907348632812
00:17:22,4.01000022888183593750
00:17:23,4.01125001907348632812
00:17:24,4.01249980926513671875
00:17:25,4.01125001907348632812
00:17:26,4.01125001907348632812
00:17:27,4.01125001907348632812
00:17:28,4.01000022888183593750
00:17:29,4.01125001907348632812
00:17:30,4.01249980926513671875
00:17:31,4.01000022888183593750
00:17:32,4.01249980926513671875
00:17:33,4.01125001907348632812
00:17:34,4.01125001907348632812
00:17:35,4.01125001907348632812
00:17:36,4.01249980926513671875
00:17:37,4.01125001907348632812
00:17:38,4.01125001907348632812
00:17:39,4.01000022888183593750
00:17:40,4.01000022888183593750
00:17:41,4.01000022888183593750
00:17:42,4.01000022888183593750
00:17:43,4.01000022888183593750
00:17:44,4.01125001907348632812
00:17:45,4.01125001907348632812
00:17:46,4.01000022888183593750
00:17:47,4.00874996185302734375
00:17:48,4.00874996185302734375
00:17:49,4.00874996185302734375
00:17:50,4.00874996185302734375
00:17:51,4.00874996185302734375
00:17:52,4.00874996185302734375
00:17:53,4.01000022888183593750
00:17:54,4.00874996185302734375
00:17:55,4.00874996185302734375
00:17:56,4.00874996185302734375
00:17:57,4.00874996185302734375
00:17:58,4.00874996185302734375
00:17:59,4.00874996185302734375
00:18:00,4.00874996185302734375
00:18:01,4.00750017166137695312
00:18:02,4.00874996185302734375
00:18:03,4.01000022888183593750
00:18:04,4.01000022888183593750
00:18:05,4.00874996185302734375
00:18:06,4.00750017166137695312
00:18:07,4.00874996185302734375
00:18:08,4.00874996185302734375
00:18:09,4.00874996185302734375
00:18:10,4.00874996185302734375
00:18:11,4.00874996185302734375
00:18:12,4.00750017166137695312
00:18:14,4.00750017166137695312
00:18:15,4.00874996185302734375
00:18:16,4.00874996185302734375
00:18:17,4.01000022888183593750
00:18:18,4.00750017166137695312
00:18:19,4.00874996185302734375
00:18:20,4.00750017166137695312
00:18:21,4.00750017166137695312
00:18:22,4.00874996185302734375
00:18:23,4.00874996185302734375
00:18:24,4.00874996185302734375
00:18:25,4.00750017166137695312
00:18:26,4.00874996185302734375
00:18:27,4.00874996185302734375
00:18:28,4.00874996185302734375
00:18:29,4.00874996185302734375
00:18:30,4.00750017166137695312
00:18:31,4.00874996185302734375
00:18:32,4.00874996185302734375
00:18:33,4.00874996185302734375
00:18:34,4.00874996185302734375
00:18:35,4.00874996185302734375
00:18:36,4.00750017166137695312
00:18:37,4.01000022888183593750
00:18:38,4.00874996185302734375
00:18:39,4.01000022888183593750
00:18:40,4.00874996185302734375
00:18:41,4.00750017166137695312
00:18:42,4.00750017166137695312
00:18:43,4.00874996185302734375
00:18:44,4.00874996185302734375
00:18:45,4.00750017166137695312
00:18:46,4.01000022888183593750
00:18:47,4.00750017166137695312
00:18:48,4.00874996185302734375
00:18:49,4.00750017166137695312
00:18:50,4.00874996185302734375
00:18:51,4.00750017166137695312
00:18:52,4.00874996185302734375
00:18:53,4.00624990463256835938
00:18:54,4.00750017166137695312
00:18:55,4.00750017166137695312
00:18:56,4.00750017166137695312
00:18:57,4.00624990463256835938
00:18:58,4.00750017166137695312
00:18:59,4.00874996185302734375
00:19:00,4.00750017166137695312
00:19:01,4.00874996185302734375
00:19:02,4.01000022888183593750
00:19:03,4.00624990463256835938
00:19:04,4.00624990463256835938
00:19:05,4.00874996185302734375
00:19:06,4.00750017166137695312
00:19:07,4.01000022888183593750
00:19:08,4.00750017166137695312
00:19:10,4.00750017166137695312
00:19:11,4.00750017166137695312
00:19:12,4.00874996185302734375
00:19:13,4.00750017166137695312
00:19:14,4.00874996185302734375
00:19:15,4.00874996185302734375
00:19:16,4.00624990463256835938
00:19:17,4.00750017166137695312
00:19:18,4.00624990463256835938
00:19:19,4.00624990463256835938
00:19:20,4.00624990463256835938
00:19:21,4.00750017166137695312
00:19:22,4.00624990463256835938
00:19:23,4.00624990463256835938
00:19:24,4.00624990463256835938
00:19:25,4.00750017166137695312
00:19:26,4.00624990463256835938
00:19:27,4.00750017166137695312
00:19:28,4.01625013351440429688
00:19:29,4.01499986648559570312
00:19:30,4.01499986648559570312
00:19:31,4.01249980926513671875
00:19:32,4.01249980926513671875
00:19:33,4.01249980926513671875
00:19:34,4.01125001907348632812
00:19:35,4.01249980926513671875
00:19:36,4.01125001907348632812
00:19:37,4.01125001907348632812
00:19:38,4.01125001907348632812
00:19:39,4.01125001907348632812
00:19:40,4.01125001907348632812
00:19:41,4.01125001907348632812
00:19:42,4.01125001907348632812
00:19:43,4.01125001907348632812
00:19:44,4.01125001907348632812
00:19:45,4.01125001907348632812
00:19:46,4.01125001907348632812
00:19:47,4.01125001907348632812
00:19:48,4.01125001907348632812
00:19:49,4.01125001907348632812
00:19:50,4.01125001907348632812
00:19:51,4.01125001907348632812
00:19:52,4.01125001907348632812
00:19:53,4.01125001907348632812
00:19:54,4.01125001907348632812
00:19:55,4.01125001907348632812
00:19:56,4.01125001907348632812
00:19:57,4.01125001907348632812
00:19:58,4.01125001907348632812
00:19:59,4.01125001907348632812
00:20:00,4.01125001907348632812
00:20:01,4.01125001907348632812
00:20:02,4.01125001907348632812
00:20:03,4.01125001907348632812
00:20:04,4.01125001907348632812
00:20:05,4.01125001907348632812
00:20:07,4.01125001907348632812
00:20:08,4.01125001907348632812
00:20:09,4.01125001907348632812
00:20:10,4.01125001907348632812
00:20:11,4.01125001907348632812
00:20:12,4.01125001907348632812
00:20:13,4.01125001907348632812
00:20:14,4.01125001907348632812
00:20:15,4.01125001907348632812
00:20:16,4.01125001907348632812
00:20:17,4.01125001907348632812
00:20:18,4.01125001907348632812
00:20:19,4.01125001907348632812
00:20:20,4.01000022888183593750
00:20:21,4.01000022888183593750
00:20:22,4.01000022888183593750
00:20:23,4.01000022888183593750
00:20:24,4.01000022888183593750
00:20:25,4.01000022888183593750
00:20:26,4.01000022888183593750
00:20:27,4.01000022888183593750
00:20:28,4.01000022888183593750
00:20:29,4.01000022888183593750
00:20:30,4.01000022888183593750
00:20:31,4.01000022888183593750
00:20:32,4.01000022888183593750
00:20:33,4.01000022888183593750
00:20:34,4.01000022888183593750
00:20:35,4.01000022888183593750
00:20:36,4.01000022888183593750
00:20:37,4.01000022888183593750
00:20:38,4.01000022888183593750
00:20:39,4.01000022888183593750
00:20:40,4.01000022888183593750
00:20:41,4.01000022888183593750
00:20:42,4.01000022888183593750
00:20:43,4.01000022888183593750
00:20:44,4.01000022888183593750
00:20:45,4.01000022888183593750
00:20:46,4.01000022888183593750
00:20:47,4.01000022888183593750
00:20:48,4.01000022888183593750
00:20:49,4.01000022888183593750
00:20:50,4.01000022888183593750
00:20:51,4.01000022888183593750
00:20:52,4.01000022888183593750
00:20:53,4.01000022888183593750
00:20:54,4.01000022888183593750
00:20:55,4.01000022888183593750
00:20:56,4.01000022888183593750
00:20:57,4.01000022888183593750
00:20:58,4.01000022888183593750
00:20:59,4.01875019073486328125
00:21:00,4.01875019073486328125
00:21:01,4.01875019073486328125
00:21:03,4.01875019073486328125
00:21:04,4.01875019073486328125
00:21:05,4.01875019073486328125
00:21:06,4.01875019073486328125
00:21:07,4.01749992370605468750
00:21:08,4.01749992370605468750
00:21:09,4.01875019073486328125
00:21:10,4.01749992370605468750
00:21:11,4.01875019073486328125
00:21:12,4.01875019073486328125
00:21:13,4.01749992370605468750
00:21:14,4.01749992370605468750
00:21:15,4.01875019073486328125
00:21:16,4.01875019073486328125
00:21:17,4.01749992370605468750
00:21:18,4.01875019073486328125
00:21:19,4.01875019073486328125
00:21:20,4.01749992370605468750
00:21:21,4.01749992370605468750
00:21:22,4.01749992370605468750
00:21:23,4.01999998092651367188
00:21:24,4.01000022888183593750
00:21:25,4.01000022888183593750
00:21:26,4.00874996185302734375
00:21:27,4.00874996185302734375
00:21:28,4.00874996185302734375
00:21:29,4.00874996185302734375
00:21:30,4.00874996185302734375
00:21:31,4.00874996185302734375
00:21:32,4.01000022888183593750
00:21:33,4.00750017166137695312
00:21:34,4.01000022888183593750
00:21:35,4.01000022888183593750
00:21:36,4.00750017166137695312
00:21:37,4.00874996185302734375
00:21:38,4.00874996185302734375
00:21:39,4.00874996185302734375
00:21:40,4.00874996185302734375
00:21:41,4.00874996185302734375
00:21:42,4.00874996185302734375
00:21:43,4.00874996185302734375
00:21:44,4.00874996185302734375
00:21:45,4.01625013351440429688
00:21:46,4.01749992370605468750
00:21:47,4.01875019073486328125
00:21:48,4.01875019073486328125
00:21:49,4.01749992370605468750
00:21:50,4.01625013351440429688
00:21:51,4.01625013351440429688
00:21:52,4.01625013351440429688
00:21:53,4.01499986648559570312
00:21:54,4.01625013351440429688
00:21:55,4.01499986648559570312
00:21:56,4.01625013351440429688
00:21:57,4.01749992370605468750
00:21:58,4.01625013351440429688
00:22:00,4.01749992370605468750
00:22:01,4.01625013351440429688
00:22:02,4.01749992370605468750
00:22:03,4.01749992370605468750
00:22:04,4.01625013351440429688
00:22:05,4.01749992370605468750
00:22:06,4.01749992370605468750
00:22:07,4.01749992370605468750
00:22:08,4.01625013351440429688
00:22:09,4.01625013351440429688
00:22:10,4.01749992370605468750
00:22:11,4.01749992370605468750
00:22:12,4.01749992370605468750
